GSS_CD,GSS_NM,date,cumulative_cases,incidence,Mean(R),Std(R),Quantile.0.025(R),Quantile.0.05(R),Quantile.0.25(R),Median(R),Quantile.0.75(R),Quantile.0.95(R),Quantile.0.975(R)
E08000014,Sefton,2020-03-16,1,2,3.0515048069126127,1.761787121704434,0.6292936523062527,0.8317297938640449,6.4038815001573814,2.719969300433898,6.4038815001573814,6.4038815001573814,7.348723048833979
E08000019,Sheffield,2020-03-16,18,0,1.7948773572854329,0.42305665024490635,1.0637580753111668,1.1601194295427788,2.5426661502182535,1.7617505441468675,2.5426661502182535,2.5426661502182535,2.7141184925455573
E06000051,Shropshire,2020-03-16,4,0,1.0330344308404926,0.5964227067279102,0.21303653478411225,0.28156780624138444,2.167923860286578,0.9207987914068558,2.167923860286578,2.167923860286578,2.4877837042758495
E06000039,Slough,2020-03-16,3,11,7.3707347754178345,1.9699117298852649,4.02964928972516,4.456102759423308,10.881610060320615,7.196003399413404,10.881610060320615,10.881610060320615,11.70388230466288
E08000029,Solihull,2020-03-16,1,0,4.70624288104003,3.3278162550943198,0.5699478464346882,0.8362087899606042,11.16288930914702,3.9493542868404363,11.16288930914702,11.16288930914702,13.11075352214996
E10000027,Somerset,2020-03-16,4,2,3.8183116309627225,1.7076008732221477,1.2397953932197696,1.504529002091578,6.990197632729765,3.5669971428694,6.990197632729765,6.990197632729765,7.821115431766007
E06000025,South Gloucestershire,2020-03-16,5,2,2.6373161621989665,0.99681181340425,1.0603378802955636,1.237773738879957,4.461734493326115,2.512848807530221,4.461734493326115,4.461734493326115,4.920280272772296
E08000023,South Tyneside,2020-03-16,0,0,5,5,0.12658903992144938,0.2564664719377527,14.97866136776995,3.4657359027997265,14.97866136776995,14.97866136776995,18.444397270569677
E06000045,Southampton,2020-03-16,1,2,6.260302772878316,3.130151386439158,1.7057218051442355,2.138391711951905,12.135059365440824,5.747053022052224,12.135059365440824,12.135059365440824,13.721445977272314
E06000033,Southend-on-Sea,2020-03-16,3,1,3.078262785083052,1.539131392541526,0.8387230050961377,1.051471768322336,5.966948084562895,2.8258919869379797,5.966948084562895,5.966948084562895,6.746992604312161
E09000028,Southwark,2020-03-16,36,27,2.755814839576999,0.3750188990307516,2.07025292394583,2.169308595338273,3.4002892310506314,2.738822431263308,3.4002892310506314,3.4002892310506314,3.5379204459648435
E08000013,St. Helens,2020-03-16,1,1,3.905075292888995,2.2545962715552177,0.8053204071729322,1.0643822225088673,8.195182707300141,3.4808022876056235,8.195182707300141,8.195182707300141,9.40431643668955
E10000028,Staffordshire,2020-03-16,8,3,4.074671629041562,1.4406139700018628,1.7591539977584973,2.027568208390953,6.696780785772491,3.9062091399251053,6.696780785772491,6.696780785772491,7.345958263900679
E08000007,Stockport,2020-03-16,4,8,4.8919315365409926,1.3567776916198375,2.604747514244614,2.893606965194619,7.316286004338152,4.767085326505272,7.316286004338152,7.316286004338152,7.887895304081768
E06000004,Stockton-on-Tees,2020-03-16,2,1,1.1323470142018768,0.800690252398487,0.13713247668562467,0.20119627280094912,2.685850411588897,0.9502356014700366,2.685850411588897,2.685850411588897,3.15451687896364
E06000021,Stoke-on-Trent,2020-03-16,0,0,5,5,0.12658903992144938,0.2564664719377527,14.97866136776995,3.4657359027997265,14.97866136776995,14.97866136776995,18.444397270569677
E10000029,Suffolk,2020-03-16,3,0,2.0039984312394257,1.15700903373167,0.4132726545781167,0.5462174591181528,4.205586847212882,1.7862708912472072,4.205586847212882,4.205586847212882,4.826087584104546
E08000024,Sunderland,2020-03-16,1,0,1.6152122099993094,1.6152122099993094,0.04089363258664301,0.08284955538586067,4.838743346133396,1.1195797893670196,4.838743346133396,4.838743346133396,5.958323135500416
E10000030,Surrey,2020-03-16,29,6,1.6474936764106185,0.33629323847232984,1.0555802849442952,1.1360181930505768,2.2368422844885223,1.6246691806195535,2.2368422844885223,2.2368422844885223,2.3690473670413392
E09000029,Sutton,2020-03-16,12,0,1.4413565370927945,0.4804521790309315,0.6590799907202313,0.7519441009348505,2.311719636404762,1.3883388288145064,2.311719636404762,2.311719636404762,2.524486203106256
E06000030,Swindon,2020-03-16,2,0,1.9369303687345936,1.9369303687345936,0.04903883115456223,0.09935153961169033,5.802524817245052,1.3425778240293187,5.802524817245052,5.802524817245052,7.145102641274371
E08000008,Tameside,2020-03-16,3,8,7.220412915048561,2.1770364064229413,3.6044041121999695,4.049343627761701,11.134020621590139,7.002830631740424,11.134020621590139,11.134020621590139,12.071451298011498
E06000020,Telford and Wrekin,2020-03-16,0,0,5,5,0.12658903992144938,0.2564664719377527,14.97866136776995,3.4657359027997265,14.97866136776995,14.97866136776995,18.444397270569677
E06000034,Thurrock,2020-03-16,1,0,3.130151386439158,2.2133512714916024,0.37907585452140996,0.5561676627002653,7.424507049659897,2.6267400788633197,7.424507049659897,7.424507049659897,8.720043642445981
E06000027,Torbay,2020-03-16,9,0,0.40751281877584206,0.40751281877584206,0.010317331296903487,0.0209026749801698,1.2207993030937485,0.2824663613765109,1.2207993030937485,1.2207993030937485,1.5032656644702593
E09000030,Tower Hamlets,2020-03-16,13,12,3.2564940779233105,0.6942868702210528,2.0408275010940558,2.204607788865984,4.476264749612047,3.20728837688956,4.476264749612047,4.476264749612047,4.751629069788816
E08000009,Trafford,2020-03-16,9,5,3.816258306627287,1.1506451732872527,1.9050623967718296,2.140229573799926,5.884746368832441,3.7012579311890597,5.884746368832441,5.884746368832441,6.380213546107604
E08000036,Wakefield,2020-03-16,3,1,3.4912661068541078,1.561341668493366,1.1336046017518735,1.3756632824799,6.391474147228792,3.261477174141881,6.391474147228792,6.391474147228792,7.151222284555557
E08000030,Walsall,2020-03-16,12,2,3.4052013931108727,0.8792192190667137,1.9058653703371624,2.099041164602501,4.968526154720674,3.3298365129626837,4.968526154720674,4.968526154720674,5.332459371181407
E09000031,Waltham Forest,2020-03-16,4,4,4.886153818703539,1.7275162495629086,2.1094944099476054,2.4313640572900987,8.0304633080628,4.684141556258161,8.0304633080628,8.0304633080628,8.80892628681294
E09000032,Wandsworth,2020-03-16,22,1,2.0882703034689754,0.4556979398654753,1.2926722313814492,1.3993424472210307,2.8899690906349624,2.055218325198077,2.8899690906349624,2.8899690906349624,3.07158487126108
E06000007,Warrington,2020-03-16,1,2,3.0515048069126127,1.761787121704434,0.6292936523062527,0.8317297938640449,6.4038815001573814,2.719969300433898,6.4038815001573814,6.4038815001573814,7.348723048833979
E10000031,Warwickshire,2020-03-16,6,0,1.1246947677951618,0.6493428269427003,0.231939099867136,0.3065510974320508,2.360282048545859,1.0025005478711924,2.360282048545859,2.360282048545859,2.708522806281123
E06000037,West Berkshire,2020-03-16,4,0,1.9491805239224176,0.8717000303818362,0.6328936104943874,0.7680354334551601,3.5683722024150484,1.8208889246724298,3.5683722024150484,3.5683722024150484,3.9925410360242553
E10000032,West Sussex,2020-03-16,8,6,3.8754886124604115,1.118757196822674,2.0025215187132024,2.2362255622212475,5.8802511783823155,3.76838404380647,5.8802511783823155,5.8802511783823155,6.356459677359082
E09000033,Westminster,2020-03-16,40,23,2.714223868745753,0.35639505418772066,2.0610239787899443,2.1557901591809876,3.325817126185598,2.698640919127982,3.325817126185598,3.325817126185598,3.455960949645768
E08000010,Wigan,2020-03-16,4,1,3.486395844390972,2.0128715792607204,0.7189786394345884,0.9502653544621491,7.316542906812564,3.1076109218055468,7.316542906812564,7.316542906812564,8.396040353925173
E06000054,Wiltshire,2020-03-16,8,0,2.0172492921998995,0.9021413089844623,0.6549953542725107,0.7948565643392052,3.692985955524591,1.8844775275500842,3.692985955524591,3.692985955524591,4.131967501292122
E06000040,Windsor and Maidenhead,2020-03-16,7,4,2.4724117810261537,0.7454602004470989,1.2342190530418418,1.386575118139747,3.812508242795206,2.397907316126034,3.812508242795206,3.812508242795206,4.133502994140932
E08000015,Wirral,2020-03-16,6,2,1.8599291498183934,0.7029871409456092,0.7477879825276635,0.8729220602443837,3.146573839659873,1.772150344809228,3.146573839659873,3.146573839659873,3.4699566308255108
E06000041,Wokingham,2020-03-16,7,3,2.6902350557804033,0.9511417254640466,1.1614525498338943,1.3386686262819758,4.421439583586633,2.579010462717497,4.421439583586633,4.421439583586633,4.850048357024005
E08000031,Wolverhampton,2020-03-16,14,8,2.521525844783047,0.578477702154491,1.518123275824044,1.651194947939235,3.542315193864283,2.477429183768704,3.542315193864283,3.542315193864283,3.775355933724427
E10000034,Worcestershire,2020-03-16,3,0,2.040897851046539,1.0204489255232696,0.5560759747409999,0.6971290699430206,3.9561052364027174,1.8735752228105353,3.9561052364027174,3.9561052364027174,4.473277191893826
E06000014,York,2020-03-16,5,0,1.9724190403891673,1.138776663923429,0.4067602249857569,0.5376100598498514,4.139314404713663,1.7581224926457935,4.139314404713663,4.139314404713663,4.750037172227848
E09000002,Barking and Dagenham,2020-03-17,11,5,2.0714244356626303,0.5536114672029374,1.1324670145133633,1.2523147861021569,3.0580985024010245,2.022319040751441,3.0580985024010245,3.0580985024010245,3.2891846656663635
E09000003,Barnet,2020-03-17,28,3,1.4089876814216358,0.3003971830153234,0.8830050785112286,0.9538679151719045,1.936746003544799,1.3876978448816957,1.936746003544799,1.936746003544799,2.0558879168258244
E08000016,Barnsley,2020-03-17,6,4,3.386721832989918,1.128907277663306,1.5486248799767273,1.7668255135266933,5.431793704668564,3.262147360581216,5.431793704668564,5.431793704668564,5.931726343286668
E06000022,Bath and North East Somerset,2020-03-17,4,0,2.6614808270197843,1.1902504100057194,0.8641755800455475,1.04870306035035,4.87238307783134,2.486306887263582,4.87238307783134,4.87238307783134,5.451558379561978
E06000055,Bedford,2020-03-17,1,0,4.70624288104003,3.3278162550943198,0.5699478464346882,0.8362087899606042,11.16288930914702,3.9493542868404363,11.16288930914702,11.16288930914702,13.11075352214996
E09000004,Bexley,2020-03-17,15,3,2.6545971928638186,0.6090063631315862,1.5982409201800087,1.7383353348288002,3.729257817970155,2.6081733686600996,3.729257817970155,3.729257817970155,3.974597081549614
E08000025,Birmingham,2020-03-17,22,4,2.6125911393692505,0.52251822787385,1.6907312336925213,1.8164955183023848,3.5272491891233333,2.577840371450608,3.5272491891233333,3.5272491891233333,3.7318353823780326
E06000008,Blackburn with Darwen,2020-03-17,1,0,4.70624288104003,3.3278162550943198,0.5699478464346882,0.8362087899606042,11.16288930914702,3.9493542868404363,11.16288930914702,11.16288930914702,13.11075352214996
E06000009,Blackpool,2020-03-17,5,1,1.5986328461178272,0.7149303429966846,0.5190717336937135,0.6299091622529631,2.9266232347094614,1.4934136722522369,2.9266232347094614,2.9266232347094614,3.2745080105857443
E08000001,Bolton,2020-03-17,6,2,3.090812264355721,1.2618188230679643,1.134273627250651,1.346056336384052,5.415636205256359,2.9209006238241795,5.415636205256359,5.415636205256359,6.010770649224298
E06000058,Bournemouth,2020-03-17,3,0,0.9011695394834137,0.9011695394834137,0.022815637361932,0.046223954481816085,2.6996626733742493,0.6246431254994325,2.6996626733742493,2.6996626733742493,3.3243057988736817
E06000036,Bracknell Forest,2020-03-17,7,0,1.1011854736873092,0.5505927368436546,0.3000359794280251,0.3761424927331618,2.1345534841300737,1.0109049887829875,2.1345534841300737,2.1345534841300737,2.4135984370625474
E08000032,Bradford,2020-03-17,8,0,1.2497033161246704,0.5101892423949173,0.4586190917238953,0.5442488651507997,2.1896957646647857,1.181003206749146,2.1896957646647857,2.1896957646647857,2.4303255488622346
E09000005,Brent,2020-03-17,26,22,3.351630945105985,0.49417102285571307,2.4538150941918513,2.5822703036275425,4.203739021038036,3.3273753009622165,4.203739021038036,4.203739021038036,4.387251427043468
E06000043,Brighton and Hove,2020-03-17,11,2,1.9411912849070379,0.8681271340764597,0.630299526332613,0.7648874342961052,3.553746272147922,1.8134255231756864,3.553746272147922,3.553746272147922,3.976176536059254
E06000023,"Bristol, City of",2020-03-17,10,4,2.4461986091870753,0.706156712752723,1.2639865172596902,1.411499918370636,3.711599669776198,2.378594476372318,3.711599669776198,3.711599669776198,4.012181269767141
E09000006,Bromley,2020-03-17,25,9,3.553867494765209,0.6186489230658759,2.446318859477624,2.6010744312946166,4.628907427968039,3.518035020970076,4.628907427968039,4.628907427968039,4.864970207238819
E10000002,Buckinghamshire,2020-03-17,29,4,2.211766960761989,0.403811552117995,1.4922698805841481,1.592028326854933,2.915180533517292,2.187240908301234,2.915180533517292,2.915180533517292,3.0705840866937604
E08000002,Bury,2020-03-17,9,0,2.595939477947196,0.9811728967461604,1.043702307245194,1.218354386015541,4.3917346267982955,2.473424883629143,4.3917346267982955,4.3917346267982955,4.843086310897446
E08000033,Calderdale,2020-03-17,7,0,1.3487245339307585,0.5506144852839026,0.4949581334673772,0.5873728488367304,2.3631980179150363,1.2745809177596603,2.3631980179150363,2.3631980179150363,2.6228942909056308
E10000003,Cambridgeshire,2020-03-17,13,2,2.094828593208599,0.5408824169770677,1.1724596614654297,1.2912984996503045,3.056562433009304,2.048465254412377,3.056562433009304,3.056562433009304,3.2804486646438544
E09000007,Camden,2020-03-17,25,10,1.6324968598610738,0.33323202611295394,1.045971541606891,1.1256772389807301,2.2164807414543635,1.6098801310442408,2.2164807414543635,2.2164807414543635,2.34748238669003
E06000056,Central Bedfordshire,2020-03-17,7,0,2.5716868980971395,0.9092286223665427,1.1102718696463054,1.2796787253611888,4.226604000050605,2.4653635386897634,4.226604000050605,4.226604000050605,4.636325657899803
E06000049,Cheshire East,2020-03-17,9,0,3.7590776663958394,1.1887247327281447,1.802623854931849,2.039452138707263,5.90371282982874,3.6345449170926942,5.90371282982874,5.90371282982874,6.422310308899236
E06000050,Cheshire West and Chester,2020-03-17,5,0,1.1591856995800696,0.5795928497900348,0.31583908889378126,0.39595418664639287,2.2469819416588175,1.0641500770143102,2.2469819416588175,2.2469819416588175,2.5407243916896896
E06000052,Cornwall and Isles of Scilly,2020-03-17,12,0,1.562620161845018,0.5906149059853456,0.628254349579516,0.7333857911686329,2.643595173002533,1.4888727664114996,2.643595173002533,2.643595173002533,2.915285344382708
E06000047,County Durham,2020-03-17,1,2,4.845636629997928,2.7976296127244145,0.9992867668871684,1.3207452094712226,10.169042729683412,4.319174869000879,10.169042729683412,10.169042729683412,11.669403734339173
E08000026,Coventry,2020-03-17,6,1,1.755649022212453,0.8778245111062265,0.4783552693875667,0.5996938893211816,3.403174875459073,1.6117124658062012,3.403174875459073,3.403174875459073,3.84806359809067
E09000008,Croydon,2020-03-17,7,27,12.408122808852852,2.1279755059927568,8.59298575092928,9.127311722745391,16.103218794824567,12.286688851480516,16.103218794824567,16.103218794824567,16.913099546423464
E10000006,Cumbria,2020-03-17,24,12,4.228163327918588,0.7851502190456511,2.8316673391860205,3.0247372468567417,5.597053305217433,4.179664312764838,5.597053305217433,5.597053305217433,5.900153474793764
E06000005,Darlington,2020-03-17,2,1,2.629892053852223,1.3149460269261115,0.7165570714671389,0.8983174736611221,5.097819922777423,2.4142808461664043,5.097819922777423,5.097819922777423,5.76424544501698
E06000015,Derby,2020-03-17,6,12,4.594305151388427,1.0828881091290148,2.7228764045609015,2.9695302855874126,6.508402451450053,4.509511230715334,6.508402451450053,6.508402451450053,6.947264960007885
E10000007,Derbyshire,2020-03-17,13,24,5.532841739676264,0.9488745301718965,3.831653745179233,4.069912270259916,7.180502841862328,5.478693753045734,7.180502841862328,7.180502841862328,7.541632570801641
E10000008,Devon,2020-03-17,25,0,1.9091958023227371,0.5511373552033678,0.9865093307966087,1.1016397887772713,2.8968091482130562,1.8564324959808634,2.8968091482130562,2.8968091482130562,3.131405442562545
E08000017,Doncaster,2020-03-17,2,3,3.9448380807783345,1.6104734026345013,1.4476860501696152,1.7179866780901503,6.912036742092596,3.7279779635637866,6.912036742092596,6.912036742092596,7.6716134542799175
E06000059,Dorset,2020-03-17,2,3,4.383751878407257,1.789659210177511,1.6087596782991105,1.9091347155294127,7.681089421492793,4.142763293648077,7.681089421492793,7.681089421492793,8.525178778435068
E08000027,Dudley,2020-03-17,11,1,2.301928837705528,0.6645096170523244,1.1894402210938966,1.3282537052852532,3.492700176424124,2.238311802567862,3.492700176424124,3.492700176424124,3.7755543365500506
E09000009,Ealing,2020-03-17,26,21,3.3422715861812886,0.5157237022308874,2.408815377286817,2.541569210149292,4.2333387078517735,3.315783373610256,4.2333387078517735,4.2333387078517735,4.42621240330628
E06000011,East Riding of Yorkshire,2020-03-17,10,1,3.040119106592755,0.8776067922799258,1.5708739049908216,1.7542025633882277,4.612750996477673,2.956101147019522,4.612750996477673,4.612750996477673,4.986311778415311
